url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
https://jateng.tribunnews.com/jawa-tengah/1257306/traffic-light-lingkar-kaliwungu-kendal-diaktifkan-untuk-urai-macet-tapi-pengendara-nekat-terobos,,"Traffic Light Lingkar Kaliwungu Kendal Diaktifkan untuk Urai Macet , Tapi Pengendara Nekat Terobos",20260622T044500Z,https://asset.tribunnews.com/NwxAH5HgnpiUupG48UY7OHEnd6o=/1200x675/filters:upscale():quality(30):format(webp):focal(0.5x0.5:0.5x0.5)/jateng/foto/bank/originals/20260622_kendal.jpg,jateng.tribunnews.com,Indonesian,Indonesia
https://vov.vn/xa-hoi/tan-son-nhat-se-tang-tan-suat-khai-thac-len-46-chuyengio-giam-un-tac-dip-nghi-le-post1285662.vov,,"Tân Sơn Nhất sẽ tăng tần suất khai thác lên 46 chuyến / giờ , giảm ùn tắc dịp nghỉ lễ",20260421T093000Z,https://media.vov.vn/sites/default/files/styles/og_image/public/2026-04/sb_tsn3.jpg?v=1776763049,vov.vn,Vietnamese,Vietnam
https://alwasat.ly/news/libya/518019,, « البريقة »: الازدحام أمام محطات الوقود غير مبرر والإمدادات منتظمة,20260512T214500Z,https://cdn-ar-1.alwasat.ly/uploads/articles/GYmp3hUcSUDPYV7FLfuI.jpg,alwasat.ly,Arabic,Libya
https://udayavani.com/dakshina-kannada-news/mangaluru-organ-transplant-statistics-revealed-notice-to-hospitals-743054,,"Mangaluru : ಅಂಗಾಂಗ ಕಸಿ ಅಂಕಿ ಅಂಶ ಬಹಿರಂಗ : ಆಸ್ಪತ್ರೆಗಳಿಗೆ ಸೂಚನೆ | Udayavani - Latest Kannada News , Udayavani Newspaper",20260628T080000Z,https://d3jde0c4xcko0v.cloudfront.net/production/28-06-26/news/gvpssmqx9s4by4-organ-donation_750P.webp,udayavani.com,Kannada,India
https://cand.com.vn/Giao-thong/dau-tu-ha-tang-giao-thong-de-giam-ket-xe-o-tp-ho-chi-minh-i805232/,https://amp.cand.com.vn/Giao-thong/dau-tu-ha-tang-giao-thong-de-giam-ket-xe-o-tp-ho-chi-minh-i805232/,Đầu tư hạ tầng giao thông để giảm kẹt xe ở TP Hồ Chí Minh - Báo Công an nhân dân điện tử,20260515T071500Z,,cand.com.vn,Vietnamese,Vietnam
https://www.freepressjournal.in/mumbai/jnpa-faces-container-congestion-amid-driver-shortage-authorities-push-direct-port-delivery-route,https://www.freepressjournal.in/amp/mumbai/jnpa-faces-container-congestion-amid-driver-shortage-authorities-push-direct-port-delivery-route,JNPA Faces Container Congestion Amid Driver Shortage ; Authorities Push Direct Port Delivery Route,20260524T094500Z,https://media.assettype.com/freepressjournal/2023-01/f408d572-1ef1-4f9b-b5ec-5382c9fe03ad/Visakhapatnam_Port_Trust.jpg,freepressjournal.in,English,India
https://thanhnien.vn/tphcm-som-mo-rong-duong-nguyen-tat-thanh-o-quan-4-cu-len-8-lan-xe-185260505224043121.htm,,TP . HCM sớm mở rộng đường Nguyễn Tất Thành ở quận 4 cũ lên 8 làn xe ? ,20260505T231500Z,https://images2.thanhnien.vn/zoom/1200_630/528068263637045248/2026/5/5/nd-1-17779950594081266751030-271-168-1656-2384-crop-17780074136631665852911.jpg,thanhnien.vn,Vietnamese,Vietnam
https://www.jutarnji.hr/vijesti/zagreb/hak-pojacan-promet-zastoji-obilaznice-a4-istarski-ipsilon-15701949,,Jutarnji list - HAK : Gužve i zastoji na zagrebačkoj obilaznici,20260424T061500Z,https://media.jutarnji.hr/images/slike/2026/04/24/f_38444744_1280.jpg,jutarnji.hr,Croatian,Croatia
https://news.republika.co.id/berita/th6976484/kemacetan-pelabuhan-ketapanggilimanuk-sinyal-penambahan-dermaga,,"Kemacetan Pelabuhan Ketapang - Gilimanuk , Sinyal Penambahan Dermaga",20260625T053000Z,https://static.republika.co.id/uploads/images/kanal_slide/086688900-1766331514-830-556.jpg,news.republika.co.id,Indonesian,Indonesia
https://surabaya.kompas.com/read/2026/06/22/222825578/pelabuhan-ketapang-banyuwangi-macet-lagi-ini-penjelasan-asdp,,"Pelabuhan Ketapang Banyuwangi Macet Lagi , Ini Penjelasan ASDP",20260622T154500Z,"https://asset.kompas.com/crops/JNMZ_TaVQ-8JnVjekJdk2cMdnEM=/0x0:0x0/1200x675/filters:watermark(data/photo/2026/01/30/697c815a5f0b9.png,0,-0,1)/data/photo/2026/06/22/6a394a1133141.jpg",surabaya.kompas.com,Indonesian,Indonesia
https://klops.ru/kaliningrad/2026-06-26/386021-v-tsentre-zatory-karta-probok-v-kaliningrade-na-utro-pyatnitsy,,В центре заторы : карта пробок в Калининграде на утро пятницы,20260626T104500Z,https://assets3.klops.ru/media/W1siZiIsIjIwMjZcLzA2XC8yNlwvZTM5NDc2MTAtZmYxMS00OGI0LWI0ZDYtNTk5YTQyYWYzNjdlX2ZpbGUuanBlZyJdLFsicCIsInRodW1iIiwiMTIwMHg2MzArMCsxNzAiXSxbInAiLCJ0aHVtYiIsIjEyMDB4NTM2I25lIl0sWyJwIiwiZW5jb2RlIiwianBnIiwiLXF1YWxpdHkgNzggLXN0cmlwIC1pbnRlcmxhY2UgUGxhbmUiXV0=/file.jpg?sha=b8cc551dddb427a3,klops.ru,Russian,Russia
https://www.ft.lk/front-page/SLPA-eyes-2-b-port-investments-to-ease-Colombo-capacity-crunch/44-792668,,SLPA eyes $ 2 b port investments to ease Colombo capacity crunch,20260529T014500Z,https://bmkltsly13vb.compat.objectstorage.ap-mumbai-1.oraclecloud.com/cdn.ft.lk/assets/uploads/image_e9fa9e26c6.jpg,ft.lk,English,Sri Lanka
https://surabaya.tribunnews.com/banyuwangi/1939980/dampak-cuaca-buruk-jalur-menuju-pelabuhan-ketapang-banyuwangi-macet,,"Dampak Cuaca Buruk , Jalur Menuju Pelabuhan Ketapang Banyuwangi Macet",20260522T030000Z,https://asset.tribunnews.com/TO-u6bOy0rzn6sAWJ5NNpGjcftQ=/1200x675/filters:upscale():quality(30):format(webp):focal(0.5x0.5:0.5x0.5)/surabaya/foto/bank/originals/Kemacetan-disebabkan-cuaca-buruk-di-Selat-Bali.jpg,surabaya.tribunnews.com,Indonesian,Indonesia
https://news.ltn.com.tw/news/Pingtung/breakingnews/5421924,https://news.ltn.com.tw/amp/news/Pingtung/breakingnews/5421924,東港黑鮪魚文化觀光祭開幕在即 屏東沿海連假湧人潮 - 屏東縣,20260501T031500Z,https://img.ltn.com.tw/Upload/news/600/2026/05/01/5421924_3_1.jpg,news.ltn.com.tw,Chinese,Taiwan
https://news.ltn.com.tw/news/life/breakingnews/5421924,https://news.ltn.com.tw/amp/news/life/breakingnews/5421924,東港黑鮪魚文化觀光祭開幕在即 屏東沿海連假湧人潮 - 生活,20260501T031500Z,https://img.ltn.com.tw/Upload/news/600/2026/05/01/5421924_3_1.jpg,news.ltn.com.tw,Chinese,Taiwan
https://eldeber.com.bo/economia/cuello-botella-arica-agrava-crisis-logistica-comercio-exterior-boliviano_1783380175,https://eldeber.com.bo/economia/cuello-botella-arica-agrava-crisis-logistica-comercio-exterior-boliviano_1783380175/?amp,Cuello de botella en Arica agrava la crisis logística del comercio exterior boliviano,20260707T001500Z,https://pxcdn.eldeber.com.bo/eldeber/072026/1783380037975.jpeg?&cw=1200&ch=630,eldeber.com.bo,Spanish,Bolivia
https://baomoi.com/tin-lien-quan-t47774673.epi,,Tin tức Tin liên quan - Hình ảnh và video clip nóng mới nhất,20260625T081500Z,https://baomoi-static.bmcdn.me/web/styles/img/facebook-thumb.png,baomoi.com,Vietnamese,Vietnam
https://danviet.vn/un-tac-cau-dong-nai-keo-dai-nhieu-gio-tai-xe-nhich-tung-chut-mot-o-cua-ngo-phia-dong-tphcm-d1439377.html,,"Ùn tắc cầu Đồng Nai kéo dài nhiều giờ , tài xế nhích từng chút một ở cửa ngõ phía Đông TP . HCM",20260630T111500Z,https://t.ex-cdn.com/danviet.vn/800w/files/content/2026/06/30/165743un-tac-cau-dong-nai-keo-dai-nhieu-gio-tai-xe-chon-chan-o-cua-ngo-phia-dong-tp-11-1653.jpg,danviet.vn,Vietnamese,Vietnam
https://tienphong.vn/dong-nai-dieu-chinh-giao-thong-tai-diem-den-nut-giao-cong-11-post1853373.tpo,,Đồng Nai điều chỉnh giao thông tại  điểm đen  nút giao Cổng 11,20260622T104500Z,https://cdn.tienphong.vn/images/bdfc554ea35983ad68a96e0050b6e2cb3c6f57f40eb404eb50c7bd0e8db28127b8ed631b4223542d4a3cddf0964f886bbb56f5e159bd308b22b0bafb836836c0efbab474b21fe542f6c4864f47a07fd0e2690c698f376bd6845bc6124626f5a55e6ca5a827794e8a6166e3c1c9e60098/dji-fly-20260603-075515-0-1780448115523-photo-low-quality.jpg.webp,tienphong.vn,Vietnamese,Vietnam
https://klops.ru/kaliningrad/2026-06-17/385391-v-tsentre-nebolshie-zatory-karta-probok-v-kaliningrade-na-utro-sredy,,В центре небольшие заторы : карта пробок в Калининграде на утро среды,20260617T091500Z,https://assets3.klops.ru/media/W1siZiIsIjIwMjZcLzA2XC8xN1wvOTFkMTY3N2YtYmU4OC00M2ZlLWE1NDgtYzI5OTM5MGI3ODE1X2ZpbGUuanBlZyJdLFsicCIsInRodW1iIiwiMjUwMHgxMzEzKzArMCJdLFsicCIsInRodW1iIiwiMTIwMHg1MzYjbmUiXSxbInAiLCJlbmNvZGUiLCJqcGciLCItcXVhbGl0eSA3OCAtc3RyaXAgLWludGVybGFjZSBQbGFuZSJdXQ==/file.jpg?sha=f2172c10dc0a568e,klops.ru,Russian,Russia
https://www.levante-emv.com/comunitat-valenciana/2026/04/30/accidente-trafico-pesado-colapsan-v-129689368.html,https://www.levante-emv.com/comunitat-valenciana/2026/04/30/accidente-trafico-pesado-colapsan-v-129689368.amp.html,Un accidente y el tráfico pesado colapsan la V - 30 y el acceso al Puerto de València,20260430T081500Z,https://estaticos-cdn.prensaiberica.es/clip/11eadc32-e826-414e-bd3b-ad6145b43de1_16-9-discover-aspect-ratio_default_0_x426y160.jpg,levante-emv.com,Spanish,Spain
https://money.kompas.com/read/2026/06/24/182634326/biang-kerok-macet-di-ketapang-dan-gilimanuk-kapasitas-pelabuhan-sudah-dekati,,"Biang Kerok Macet di Ketapang dan Gilimanuk , Kapasitas Pelabuhan Sudah Dekati Batas",20260624T114500Z,"https://asset.kompas.com/crops/sokGTxj16kXA65G_4YuYWn4aRo0=/0x0:5374x3583/1200x675/filters:watermark(data/photo/2026/01/30/697c815e7ef28.png,0,-0,1)/data/photo/2026/03/19/69bb4a33aa0ff.jpg",money.kompas.com,Indonesian,Indonesia
https://www.prensalibre.com/economia/sectores-alertan-por-impacto-operativo-y-economico-ante-crisis-en-empornac/,,Sectores alertan por impacto operativo y económico ante crisis en Empornac,20260528T220000Z,https://www.prensalibre.com/wp-content/uploads/2026/05/empornac-1.jpg?quality=52,prensalibre.com,Spanish,Guatemala
https://rri.co.id/regional/2525960/menhub-siapkan-pemisahan-angkutan-logistik-dan-penumpang-di-ketapang-gilimanuk,,Menhub Siapkan Pemisahan Angkutan Logistik dan Penumpang di Ketapang - Gilimanuk,20260627T174500Z,https://rri-portal-app-assets.obs.ap-southeast-4.myhuaweicloud.com/upload/berita/image/pusat-pemberitaan/thumbs/xl_1782570594245146_a59d77b1fb_berita_pusat-pemberitaan.webp,rri.co.id,Indonesian,Indonesia
https://www.the-star.co.ke/news/world/2026-05-23-france-suspends-extra-eu-border-checks-at-dover-after-hours-long-queues,,France suspends extra EU border checks at Dover after hours - long queues,20260523T123000Z,https://cdn.radioafrica.digital/image/2026/05/67c4d065-ebc1-410d-85ef-8ff4a96476f3.png,the-star.co.ke,English,Kenya
https://dnevnik.hr/vijesti/hrvatska/hak-guzve-na-autocestama---990729.html,https://dnevnik.hr/amp/vijesti/hrvatska/hak-guzve-na-autocestama---990729.html,Velike gužve prema moru : Evo gdje su kolone i zastoji najgori,20260711T121500Z,https://image.dnevnik.hr/media/images/1920x1080/Jul2026/63353856-guzva-na-luckom.jpg,dnevnik.hr,Croatian,Croatia
https://congan.com.vn/giao-thong-24h/con-duong-qua-tai-nhat-thanh-pho-trong-cho-ngay-duoc-mo-rong_192970.html,,Con đường quá tải nhất thành phố trông chờ ngày được mở rộng,20260519T094500Z,https://cloud.tienlenquyetthang.com/thumbnail/CATP-480-2026-5-19/10a-6048-6049-4_1173_704_149.jpg,congan.com.vn,Vietnamese,Vietnam
https://www.libyaakhbar.com/breaking/2815439.html,,أعلنت مديرية أمن منفذ رأس جدير ، مساء الأربعاء ، تعطل حركة العبور عبر المعبر الحدو,20260617T214500Z,https://www.libyaakhbar.com/wp-content/uploads/2026/06/721516677_1699172254448775_5060300690831797657_n.png,libyaakhbar.com,Arabic,Libya
https://udn.com/news/story/7252/9519973,https://udn.com/news/amp/story/7252/9519973,台驊控股法說會 ／ 總經理顏益財 ： 天災 、 人禍貨櫃輪多頭榮景再現 | 上市公司 | 股市,20260522T124500Z,https://uc.udn.com.tw/photo/t3/2026/05/22/34973576.jpg,udn.com,Chinese,Taiwan
https://www.freepressjournal.in/pune/nashik-mundra-port-congestion-raises-concerns-over-onion-exports-container-shortage-may-disrupt-trade,https://www.freepressjournal.in/amp/pune/nashik-mundra-port-congestion-raises-concerns-over-onion-exports-container-shortage-may-disrupt-trade,Nashik : Mundra Port Congestion Raises Concerns Over Onion Exports ; Container Shortage May Disrupt Trade,20260607T103000Z,https://media.assettype.com/freepressjournal/2026-06-07/ghl55a5g/0.jpg,freepressjournal.in,English,India
https://www.tinnhanhchungkhoan.vn/loi-giai-moi-cho-bai-toan-ket-noi-nhom-cang-bien-hai-phong-post393494.html,https://m.tinnhanhchungkhoan.vn/loi-giai-moi-cho-bai-toan-ket-noi-nhom-cang-bien-hai-phong-post393494.amp,Lời giải mới cho bài toán kết nối nhóm cảng biển Hải Phòng,20260706T070000Z,https://image.tinnhanhchungkhoan.vn/1200x630/Uploaded/2026/wpxlcdjwi/2026_07_06/loi-giai-moi-cho-bai-toan-ket-noi-nhom-cang-bien-hai-phong1782292904-6928.jpeg,tinnhanhchungkhoan.vn,Vietnamese,Vietnam
https://voh.com.vn/giao-thong/du-an-3800-ty-dong-nang-cap-ha-tang-duong-thuy-phia-nam-du-kien-khoi-cong-nam-2026-655081.html,,Dự án 3 . 800 tỷ đồng nâng cấp hạ tầng đường thủy phía Nam dự kiến khởi công năm 2026,20260521T031500Z,https://image.voh.com.vn/voh/image/2026/05/21/du-an-093023.jpg,voh.com.vn,Vietnamese,Vietnam
https://www.dostor.org/5614691,,محافظ بورسعيد يتابع تطوير وازدواج تقاطع امتداد استاد النادي المصري,20260627T130000Z,,dostor.org,Arabic,Egypt
https://voh.com.vn/thoi-su/hinh-thanh-sieu-nut-giao-3-tang-chien-luoc-phia-nam-tphcm-657911.html,,Hình thành siêu nút giao 3 tầng chiến lược phía Nam TPHCM,20260625T011500Z,https://image.voh.com.vn/voh/image/2026/06/24/tin-14-p1-184234.jpg,voh.com.vn,Vietnamese,Vietnam
https://prabhanews.com/bhogapuram-international-airport-connectivity-ready/,,"జాతీయ రహదారి కనెక్టివిటీకి గ్రీన్ సిగ్నల్ - Andhra Prabha | Telugu News Daily , Latest Telugu News , Latest తెలుగు వార్తలు and LIVE Updates | Breaking News in AP and Telangana",20260512T080000Z,https://prabhanews.com/wp-content/uploads/2026/05/afb0cd8e_06-crop-9f1a58.jpg,prabhanews.com,Telugu,India
https://thanhnien.vn/ngam-phoi-canh-duong-tren-cao-6-lan-xe-doc-ql-51-noi-tphcm-voi-dong-nai-185260504103916504.htm,,Ngắm phối cảnh đường trên cao 6 làn xe dọc QL 51 nối TP . HCM với Đồng Nai,20260504T041500Z,https://images2.thanhnien.vn/zoom/1200_630/528068263637045248/2026/5/4/gen-h-z7788420995433e69a57b6c61a43f9d8576f658ec87e3a-17778650389081146368471-0-232-1455-2560-crop-1777866020962133387323.jpg,thanhnien.vn,Vietnamese,Vietnam
https://www.wptv.com/traffic/traffic-news/port-st-lucie-city-council-unanimously-approves-traffic-plan-for-village-and-tradition-parkway-intersection,,City leaders approve new design plan for busy Port St . Lucie intersection,20260421T220000Z,http://ewscripps-brightspot.s3.amazonaws.com/1e/ae/e019669e452b9146245dd78db303/tradition.jpg,wptv.com,English,United States
https://www.enikos.gr/society/kriti-asfyxia-sto-limani-irakleiou-43-metanastes-egklovismenoi-se-leoforeio-logo-yperplirosis-tis-domis/2595936/,https://www.enikos.gr/society/kriti-asfyxia-sto-limani-irakleiou-43-metanastes-egklovismenoi-se-leoforeio-logo-yperplirosis-tis-domis/2595936/amp/,Κρήτη : Ασφυξία στο λιμάνι Ηρακλείου – 43 μετανάστες « εγκλωβισμένοι » σε λεωφορείο λόγω υπερπλήρωσης της δομής,20260611T003000Z,https://www.enikos.gr/wp-content/uploads/2026/06/WRFG.jpg,enikos.gr,Greek,Greece
https://www.zaobao.com.sg/finance/china/story20260528-9119533,,中美关税谈判进展 北京 ： 双方将商定具体安排尽快推动实施,20260528T090000Z,https://cassette.sphdigital.com.sg/image/zaobao/14beaa740a25d7807771cc717a73c9a80fd27c61baa213acc2a1618e66277e05,zaobao.com.sg,Chinese,Singapore
https://www.setn.com/News.aspx?NewsID=1854332,https://www.setn.com/m/ampnews.aspx?NewsID=1854332,川普10 ％ 新關稅保住 ！ 上訴法院允許 「 訴訟時繼續對全球課 」 | 國際 | 三立新聞網 SETN . COM,20260612T104500Z,https://attach.setn.com/newsimages/2024/11/30/4914329-PH.jpg,setn.com,Chinese,Taiwan
https://www.washingtonexaminer.com/news/white-house/4605869/appeals-court-trump-global-tariffs/,,Appeals court allows Trump to collect 10 % global tariffs for now,20260612T040000Z,https://www.washingtonexaminer.com/wp-content/uploads/2026/06/AP26162754760149_174859.jpg,washingtonexaminer.com,English,United States
http://futures.cnfol.com/qishidongtai/20260616/32281455.shtml,,关税  和平  能维持多久 ？ 欧盟批准坦伯里协议 ， 但美欧结构性分歧未解 _ 期市动态 _ 期货 _ 中金在线,20260616T104500Z,,futures.cnfol.com,Chinese,China
https://www.yicai.com/news/103246665.html,,欧美贸易协议最终获批,20260625T110000Z,,yicai.com,Chinese,China
https://www.cna.com.tw:443/news/acn/202605280222.aspx,,中美關稅談判進展 中國商務部 ： 經貿團隊將溝通 | 兩岸,20260528T093000Z,,cna.com.tw,Chinese,Taiwan
https://www.tmtpost.com/nictation/7994993.html,,商务部 ： 中美双方原则同意在贸易理事会项下讨论同等规模产品对等降税框架安排 ， 规模各为300亿美元或更多,20260520T050000Z,,tmtpost.com,Chinese,China
https://www.yahoo.com/news/politics/articles/supreme-court-wont-hear-tariff-133326197.html,,"Supreme Court wont hear tariff challenge , paving way for new Trump action",20260615T150000Z,https://s.yimg.com/ny/api/res/1.2/jZSa0MTZNjzH68MZbrCKGg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD03Njg7Y2Y9d2VicA--/https://media.zenfs.com/en/usa_today_news_641/a9e76ab56d62701c14a1833ac2040913,yahoo.com,English,United States
http://world.people.com.cn/n1/2026/0626/c1002-40747978.html,,欧美贸易协议最终获批 -- 国际 -- 人民网,20260626T043000Z,,world.people.com.cn,Chinese,China
https://www.wenxuecity.com/news/2026/06/12/126677018.html,,川普10 ％ 全球关税保住了 ！ 美上诉法院准暂时维持,20260612T220000Z,,wenxuecity.com,Chinese,China
https://n.yam.com/Article/20260607182256,,川普政府下修農建機關稅至15 % 日韓歐台獲關稅特例,20260607T064500Z,https://ni.yam.com/20260607/c24e2577-993b-41c0-b778-b42781f5c8ee-0a9fb86ba2784320.png,n.yam.com,Chinese,Taiwan
https://news.china.com/socialgd/10000169/20260604/49530300.html,,美国拟对60个经济体加征关税 引发全球贸易紧张态势 _ 新闻频道 _ 中华网,20260604T044500Z,,news.china.com,Chinese,China
https://www.wenxuecity.com/news/2026/06/04/126668882.html,,美拟对中日印韩等45个经济体加征12 . 5 % 额外关税,20260604T151500Z,,wenxuecity.com,Chinese,China
https://n.yam.com/Article/20260609942967,,川普鎖定強迫勞動商品 對60國祭出新關稅 、 台灣入列,20260609T024500Z,https://ni.yam.com/20260609/42066d01-c48c-41cb-81e7-d28c43a3ca93-0d6e820c5ba95e65.png,n.yam.com,Chinese,Taiwan
https://www.zaobao.com.sg/finance/singapore/story20260607-9166252,,美国再举关税大棒 新加坡税率或增2 . 5个百分点会有何影响 ？ ,20260607T014500Z,https://cassette.sphdigital.com.sg/image/zaobao/60f7903fc9f1a4a8a55a652e39e246162d762a4d0ae11e9fe4c74f45f8091cd6,zaobao.com.sg,Chinese,Singapore
https://military.china.com/news/13004177/20260604/49530640.html,,中方反对美方拟征收12 . 5 % 额外关税 多国强烈反对美新关税提案 _ 军事频道 _ 中华网,20260604T074500Z,,military.china.com,Chinese,China
https://www.ettoday.net/news/20260527/3172883.htm,https://www.ettoday.net/amp/amp_news.php7?news_id=3172883,川普10 % 關稅7月到期 美貿易代表 ： 可能重新起徵 | ETtoday國際新聞,20260527T043000Z,https://cdn2.ettoday.net/images/8336/e8336886.jpg,ettoday.net,Chinese,Taiwan
https://news.china.com/international/1000/20260604/49529587.html,,多国强烈反对美国新关税提案 中方回应 _ 新闻频道 _ 中华网,20260604T023000Z,,news.china.com,Chinese,China
https://finance.eastmoney.com/a/202607073796688235.html,,美国22个州反对联邦政府加征关税计划 _ 东方财富网,20260707T100000Z,,finance.eastmoney.com,Chinese,China
https://www.hindustantimes.com/india-news/giving-me-bullshit-numbers-trumps-spat-with-lutnick-over-indias-tariffs-on-us-revealed-101782283056509.html,https://www.hindustantimes.com/india-news/giving-me-bullshit-numbers-trumps-spat-with-lutnick-over-indias-tariffs-on-us-revealed-101782283056509-amp.html,  Giving me bullshit number : Trump spat with Lutnick over India tariffs on US revealed,20260624T080000Z,https://www.hindustantimes.com/ht-img/img/2026/06/24/550x309/USA-TRUMP-CONGRESS-0_1782283314059_1782283320131_fd5056c9-2f43-4546-8c12-6f19e655ffe5.JPG,hindustantimes.com,English,India
https://world.qianlong.com/2026/0604/8678691.shtml,,澳大利亚总理 ： 美国关税措施  毫无依据 - 千龙网 · 中国首都网,20260604T061500Z,,world.qianlong.com,Chinese,China
https://ec.ltn.com.tw/article/paper/1757640,https://ec.ltn.com.tw/amp/article/paper/1757640,將取代7月到期的122條款臨時關稅 美疊加301關稅 台灣有望上限15 ％ ,20260605T221500Z,https://img.ltn.com.tw/Upload/business/page/800/2026/06/06/46.jpg,ec.ltn.com.tw,Chinese,Taiwan
https://news.china.com/international/1000/20260605/49531466.html,,澳大利亚总理回应美国新关税提案 ： 不合理 _ 新闻频道 _ 中华网,20260605T023000Z,,news.china.com,Chinese,China
https://www.zaobao.com.sg/news/china/story20260528-9117679,,美国放宽部分对台关税措施 落实贸易协议,20260528T033000Z,https://cassette.sphdigital.com.sg/image/zaobao/9090724341a25842e3be7e17f107a3efa63206bd4e73ffdd151e10e4d64b4c77,zaobao.com.sg,Chinese,Singapore
http://www.legaldaily.com.cn/index/content/2026-06/04/content_9401302.html,,澳大利亚总理回应美国新关税提案 ： 相关关税措施  不合理  ,20260604T063000Z,,legaldaily.com.cn,Chinese,China
https://www.voachinese.com/a/us-to-seek-public-input-on-chinese-goods-for-possible-tariff-reductions-20260527/8154446.html,https://www.voachinese.com/amp/us-to-seek-public-input-on-chinese-goods-for-possible-tariff-reductions-20260527/8154446.html,美国将就可能符合关税削减条件的中国商品征求公众意见,20260527T151500Z,https://gdb.voanews.com/d38855e4-d758-4f3e-d1bc-08de3bf6f1ff_cx0_cy7_cw0_w1200_h630.jpg,voachinese.com,Chinese,China
https://www.zerohedge.com/political/supreme-court-rejects-challenge-trumps-first-term-tariff-china,,Supreme Court Rejects Challenge To Trump First - Term Tariff On China,20260617T010000Z,https://assets.zerohedge.com/s3fs-public/styles/16_9_max_700/public/2026-06/image%20%2857%29.jpg?itok=Wl_SixP-,zerohedge.com,English,United States
https://www.aljazeera.com/news/2026/6/15/how-trump-is-relaunching-a-tariff-war-citing-forced-labour-concerns,https://www.aljazeera.com/amp/news/2026/6/15/how-trump-is-relaunching-a-tariff-war-citing-forced-labour-concerns,How Trump is relaunching a tariff war citing  forced labour  concerns | International Trade News,20260615T111500Z,https://www.aljazeera.com/wp-content/uploads/2026/06/getty_6a27e4b752-1780999351.jpg,aljazeera.com,English,United States
https://time.mk/c/3e4b83e327/tramp-podgotvuva-nov-carinski-udar-vrz-kanada-i-meksiko.html,,Трамп подготвува нов царински удар врз Канада и Мексико,20260527T074500Z,https://trn.mk/wp-content/uploads/2025/12/tramp-1.jpg,time.mk,Macedonian,Macedonia
https://www.voachinese.com/a/gop-senator-urges-ustr-to-impose-new-tariffs-on-chinese-generic-pharmaceuticals-over-forced-labor-concerns-20260707/8169168.html,https://www.voachinese.com/amp/gop-senator-urges-ustr-to-impose-new-tariffs-on-chinese-generic-pharmaceuticals-over-forced-labor-concerns-20260707/8169168.html,美议员致函贸易代表 ， 敦促对涉强迫劳动仿制药供应链加征关税,20260707T224500Z,https://gdb.voanews.com/beabf0f3-18ab-46ad-a618-3557eefff673_cx0_cy6_cw0_w1200_h630.jpg,voachinese.com,Chinese,China
https://udn.com/news/story/7238/9585944,,掀國際震盪 … 央行看川普對等關稅周年 全球化未死只是被重塑 | 財經焦點 | 產經,20260624T090000Z,https://uc.udn.com.tw/photo/t3/2026/06/24/35072888.jpg,udn.com,Chinese,Taiwan
https://www.chinatimes.com/newspapers/20260613000431-260110,,美法院裁定 川普可續徵10 ％ 關稅 - 財經,20260612T220000Z,https://images.chinatimes.com/newsphoto/2026-06-13/656/B05A00_P_01_02.jpg,chinatimes.com,Chinese,Taiwan
https://news.china.com/international/1000/20260708/49596983.html,,美国22个州反对联邦政府加征关税计划 _ 新闻频道 _ 中华网,20260708T071500Z,,news.china.com,Chinese,China
https://inews.hket.com/article/4140263/%E7%BE%8E%E5%9C%8B%EF%BD%9C%E6%93%AC%E5%BE%B5%E5%B7%B4%E8%A5%BF25-%E6%87%B2%E7%BD%B0%E9%97%9C%E7%A8%85%20%E6%8E%A7%E8%B2%BF%E6%98%93%E6%93%8D%E4%BD%9C%E4%B8%8D%E5%85%AC?mtc=80029,,美國｜擬徵巴西25 % 懲罰關稅 控貿易操作不公,20260602T100000Z,https://static04.hket.com/res/v3/image/content/4140000/4140263/020626_169_iet_fish__v1_1200.jpg,inews.hket.com,Chinese,China
https://www.epochtimes.com/gb/26/6/16/n14789735.htm,https://www.epochtimes.com/gb/26/6/16/n14789735.htm/amp,美最高院驳回上诉 川普对华关税维持不变 | 最高法院 | 进口商 | 对中关税,20260616T101500Z,https://i.epochtimes.com/assets/uploads/2026/06/id14781343-852854-700x359.jpg,epochtimes.com,Chinese,China
https://inews.hket.com/article/4142078/%E7%BE%8E%E5%9C%8B%EF%BD%9C%E9%81%B5%E5%AE%88%E8%B2%BF%E5%8D%94%E9%97%9C%E7%A8%85%E4%B8%8A%E9%99%90%20%E8%AA%BF%E6%9F%A5%E6%88%96%E5%85%81%E6%96%B0%E9%97%9C%E7%A8%85?mtc=80029,,美國｜遵守貿協關稅上限 調查或允新關稅,20260605T073000Z,https://static04.hket.com/res/v3/image/content/4140000/4142078/050626_169_iet_fish__v1_1200.jpg,inews.hket.com,Chinese,China
https://time.mk/c/ec126fd08a/tramp-ne-se-otkazuva-od-carinite-za-meksiko-i-kanada-i-pokraj-trgovskiot-dogovor.html,,ТРАМП НЕ СЕ ОТКАЖУВА ОД ЦАРИНИТЕ за Мексико и Канада и покрај трговскиот договор,20260527T070000Z,http://pari.com.mk/wp-content/uploads/2026/05/Brod-so-kontejneri.jpg,time.mk,Macedonian,Macedonia
